YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,T2M,RH2M,PS,PRECTOTCORR,WS10M
2022,1,19,16,11.83,3.08,89.06,100.54,0,4.11
2022,1,19,17,0,2.67,91.5,100.56,0,4.13
2022,1,19,18,0,2.21,95,100.6,0,3.9
2022,1,19,19,0,2.18,95.56,100.62,0,3.78
2022,1,19,20,0,2.16,95.94,100.6,0,3.56
2022,1,19,21,0,2.05,96.69,100.56,0,3.42
2022,1,19,22,0,2.05,96.88,100.57,0,3.53
2022,1,19,23,0,1.61,98.5,100.59,0,3.47
2022,1,20,0,0,0.84,100,100.5,0.02,2.98
2022,1,20,1,0,0.85,100,100.53,0.15,3.02
2022,1,20,2,0,1.28,98.31,100.62,0.41,3.04
2022,1,20,3,0,1.14,98.81,100.66,0.59,2.53
2022,1,20,4,0,1.25,97.94,100.72,0.59,2.79
2022,1,20,5,0,1.04,97.56,100.81,0.76,2.91
2022,1,20,6,0,0.61,96.69,100.88,0.6,3.01
2022,1,20,7,3.05,0.34,94.38,100.97,0.83,3.91
2022,1,20,8,11.77,0.13,91.75,101.09,0.6,4.13
2022,1,20,9,23.05,-0.1,88,101.14,0.4,4.46
2022,1,20,10,33.9,-0.24,84.19,101.19,0.26,4.67
2022,1,20,11,58.15,-0.38,80.19,101.23,0.2,4.85
2022,1,20,12,73.83,-0.31,76.38,101.21,0.15,4.89
2022,1,20,13,109.85,0.08,71.12,101.22,0.1,4.85
2022,1,20,14,71.75,0.12,68.25,101.29,0.04,4.8
2022,1,20,15,39.75,-0.59,70.56,101.35,0.01,4.54
2022,1,20,16,7.73,-1.95,75.75,101.46,0,4.85
2022,1,20,17,0,-3.34,76.81,101.58,0,5.85
2022,1,20,18,0,-4.64,75.06,101.71,0,6.23
2022,1,20,19,0,-5.56,73.25,101.82,0,6.07
2022,1,20,20,0,-6.27,73.56,101.89,0,5.95
2022,1,20,21,0,-6.81,74.44,101.92,0,5.91
2022,1,20,22,0,-7.45,75.25,101.96,0,6.01
2022,1,20,23,0,-8.25,76.25,102,0,6.14
2022,1,21,0,0,-8.9,76.69,102.03,0,6.29
2022,1,21,1,0,-9.43,77.19,102.07,0,6.39
2022,1,21,2,0,-9.97,77.94,102.11,0,6.35
2022,1,21,3,0,-10.7,80,102.14,0,6.11
2022,1,21,4,0,-11.52,82.62,102.19,0,5.97
2022,1,21,5,0,-12.13,83.56,102.25,0,5.94
2022,1,21,6,0,-12.45,82.56,102.36,0,5.79
2022,1,21,7,6.6,-12.33,80.12,102.46,0,5.68
2022,1,21,8,54.42,-11.7,75.25,102.52,0,5.75
2022,1,21,9,112.77,-10.71,69.94,102.55,0,5.66
2022,1,21,10,161.15,-9.34,64.81,102.56,0,5.34
2022,1,21,11,197.6,-7.88,60.38,102.49,0,4.97
2022,1,21,12,207.9,-6.6,57.62,102.41,0,4.78
2022,1,21,13,178.73,-5.79,56.88,102.35,0,4.63
2022,1,21,14,138.88,-5.5,57.62,102.34,0,4.49
2022,1,21,15,68.2,-6,61.94,102.36,0,4.3
2022,1,21,16,10.8,-7.4,70.62,102.41,0,3.85
2022,1,21,17,0,-8.54,79,102.47,0,3.85
2022,1,21,18,0,-9.17,82.44,102.5,0,4.07
2022,1,21,19,0,-9.67,84.25,102.52,0,4.14
2022,1,21,20,0,-10.03,85.38,102.49,0,4.13
2022,1,21,21,0,-10.21,84.81,102.46,0,4.18
2022,1,21,22,0,-10.25,84.56,102.43,0,4.11
2022,1,21,23,0,-10.31,84.75,102.4,0,4.06
2022,1,22,0,0,-10.57,86,102.35,0,4.09
2022,1,22,1,0,-10.93,87,102.32,0,4.05
2022,1,22,2,0,-11.29,87.38,102.3,0,4.15
2022,1,22,3,0,-11.76,88.5,102.25,0,4.26
2022,1,22,4,0,-12.4,90.31,102.22,0,4.12
2022,1,22,5,0,-13.27,93.75,102.21,0,4.04
2022,1,22,6,0,-14.09,96.81,102.21,0,3.97
2022,1,22,7,5.65,-14.33,96.5,102.19,0,4.02
2022,1,22,8,60.85,-12.4,85.56,102.17,0,3.89
2022,1,22,9,108.02,-9.72,76.5,102.13,0,3.61
2022,1,22,10,173.08,-7.13,72.25,102.07,0,3.06
2022,1,22,11,177.1,-4.73,65,101.95,0,2.31
2022,1,22,12,173.6,-2.95,56,101.77,0,1.62
2022,1,22,13,177.52,-2.1,50.56,101.6,0,0.96
2022,1,22,14,137.27,-1.99,49.81,101.5,0,0.65
2022,1,22,15,83.55,-2.67,55.81,101.41,0,0.85
2022,1,22,16,15.83,-4.08,63.19,101.34,0,0.93
2022,1,22,17,0,-4.77,57.88,101.3,0,1.02
2022,1,22,18,0,-5.62,63.81,101.29,0,1.48
2022,1,22,19,0,-6.67,71.38,101.27,0,1.97
2022,1,22,20,0,-6.98,79.38,101.2,0,2.19
2022,1,22,21,0,-7.77,83.31,101.12,0,2.58
2022,1,22,22,0,-8.5,84.88,101.04,0,3.02
2022,1,22,23,0,-8.59,86.56,100.97,0,3.27
2022,1,23,0,0,-8.75,88.19,100.88,0,3.42
2022,1,23,1,0,-9.18,90.69,100.82,0,3.4
2022,1,23,2,0,-9.57,93.06,100.75,0,3.35
2022,1,23,3,0,-9.8,94.94,100.69,0,3.34
2022,1,23,4,0,-10.02,96.81,100.66,0,3.2
2022,1,23,5,0,-10.24,98.12,100.64,0,3.06
2022,1,23,6,0,-10.1,97.5,100.64,0,2.85
2022,1,23,7,6.8,-9.08,93.06,100.62,0,2.77
2022,1,23,8,62.6,-7.45,87,100.58,0,2.6
2022,1,23,9,129.95,-5.74,82.25,100.53,0,2.25
2022,1,23,10,188.6,-3.09,71.94,100.47,0,2.48
2022,1,23,11,208.35,-0.6,60.75,100.34,0,3.25
2022,1,23,12,212.08,0.42,58.06,100.2,0,3.33
2022,1,23,13,209.08,0.87,57.75,100.09,0,3.38
2022,1,23,14,139.02,0.87,59.75,100.02,0,3.31
2022,1,23,15,74.12,0.26,67.81,100,0,2.62
2022,1,23,16,12.48,-1.55,83.12,100,0,2.12
2022,1,23,17,0,-2.32,86.06,100.01,0.01,2.19
2022,1,23,18,0,-2.44,88.12,100.03,0.01,2.14
2022,1,23,19,0,-2.56,90.38,100.03,0.02,2.03
2022,1,23,20,0,-2.77,92.94,100.02,0.02,1.85
2022,1,23,21,0,-2.95,94.38,100,0.01,1.68
2022,1,23,22,0,-3.05,94.88,99.97,0.01,1.6
2022,1,23,23,0,-3.28,95.94,99.96,0.01,1.67
2022,1,24,0,0,-3.63,97.88,99.96,0.01,1.77
2022,1,24,1,0,-3.75,98.69,99.99,0.01,1.9
2022,1,24,2,0,-4.17,99.81,100.03,0.01,2.23
2022,1,24,3,0,-4.45,99,100.07,0.01,2.74
2022,1,24,4,0,-5.03,99.44,100.14,0.01,3.1
2022,1,24,5,0,-5.45,98,100.23,0.01,3.53
2022,1,24,6,0,-6.06,96.25,100.32,0,3.79
2022,1,24,7,4.62,-6.32,92.5,100.38,0,3.85
2022,1,24,8,38.58,-5.18,81.56,100.44,0,3.85
2022,1,24,9,80.95,-3.65,70.19,100.48,0,3.38
2022,1,24,10,110.5,-2.07,62.5,100.49,0,2.22
2022,1,24,11,191.98,-0.89,56.12,100.42,0,0.9
2022,1,24,12,183.27,-0.17,53.12,100.31,0,0.39
2022,1,24,13,165.95,0.22,53.75,100.24,0,1.38
2022,1,24,14,118.33,0.04,56.94,100.22,0,2.06
2022,1,24,15,66.88,-0.65,63.56,100.23,0,2.24
2022,1,24,16,13.17,-2.1,80.75,100.26,0,1.87
2022,1,24,17,0,-2.42,84.12,100.3,0,2.28
2022,1,24,18,0,-2.21,84.25,100.33,0,2.53
2022,1,24,19,0,-2.04,85.75,100.31,0.01,2.53
2022,1,24,20,0,-1.94,87.5,100.27,0.01,2.46
2022,1,24,21,0,-1.81,88.62,100.22,0.03,2.56
2022,1,24,22,0,-1.62,89.88,100.17,0.03,2.71
2022,1,24,23,0,-1.35,91.5,100.13,0.02,2.84
2022,1,25,0,0,-0.97,92.62,100.1,0.01,3.19
2022,1,25,1,0,-0.33,93.12,100.12,0.01,3.49
2022,1,25,2,0,-0.27,95.75,100.11,0.01,3.26
2022,1,25,3,0,-0.62,99.25,100.09,0.01,2.91
2022,1,25,4,0,-0.99,100,100.1,0,2.62
2022,1,25,5,0,-1.68,100,100.15,0,2.39
2022,1,25,6,0,-2.62,100,100.22,0,2.29
2022,1,25,7,3.75,-2.6,99.69,100.28,0,2.29
2022,1,25,8,22,-0.59,88,100.35,0,2.8
2022,1,25,9,42.12,1.39,81.44,100.42,0,2.75
2022,1,25,10,55.17,3.17,72.81,100.48,0,3.45
2022,1,25,11,70.45,3.89,67,100.48,0,3.89
2022,1,25,12,72.7,4.19,64.5,100.46,0,4.25
2022,1,25,13,70.42,4.12,64.38,100.48,0,4.48
2022,1,25,14,50.88,3.6,66.31,100.53,0,4.43
2022,1,25,15,35.75,2.33,72.25,100.61,0,4
2022,1,25,16,15.5,0.07,79.06,100.72,0,3.82
2022,1,25,17,0,-1.6,82.75,100.85,0,3.94
2022,1,25,18,0,-2.46,84.06,100.97,0,3.83
2022,1,25,19,0,-3.01,84.12,101.04,0,3.81
2022,1,25,20,0,-3.45,84.81,101.09,0,3.78
2022,1,25,21,0,-3.85,85.88,101.13,0,3.78
2022,1,25,22,0,-4.35,87.56,101.17,0,3.81
2022,1,25,23,0,-4.95,89.12,101.21,0,3.64
2022,1,26,0,0,-5.58,90.81,101.24,0,3.56
2022,1,26,1,0,-6.14,91.69,101.28,0,3.63
2022,1,26,2,0,-6.63,89.75,101.32,0,3.6
2022,1,26,3,0,-7.25,90.69,101.34,0,3.34
2022,1,26,4,0,-7.83,92,101.4,0,3.18
2022,1,26,5,0,-8.42,94.19,101.5,0,2.95
2022,1,26,6,0,-8.94,96,101.62,0,2.87
2022,1,26,7,9.85,-8.71,93,101.72,0,3.16
2022,1,26,8,74.75,-7.04,77.75,101.78,0,3.85
2022,1,26,9,132.35,-5.87,65.88,101.83,0,4.24
2022,1,26,10,195.45,-4.96,60,101.84,0,4.37
2022,1,26,11,225.17,-4.19,56.06,101.79,0,4.6
2022,1,26,12,224.95,-3.77,53.75,101.75,0,4.87
2022,1,26,13,204.85,-3.73,53,101.74,0,5.01
2022,1,26,14,153.48,-3.92,53.44,101.77,0,4.99
2022,1,26,15,85.73,-4.42,55.38,101.82,0,4.77
2022,1,26,16,18.88,-5.39,61.44,101.89,0,4.01
2022,1,26,17,0,-6.4,70.88,101.98,0,3.35
2022,1,26,18,0,-7.3,79.19,102.05,0,2.93
2022,1,26,19,0,-8.42,86.81,102.1,0,2.74
2022,1,26,20,0,-9.44,90.94,102.14,0,2.69
2022,1,26,21,0,-10.2,93.06,102.17,0,2.66
2022,1,26,22,0,-10.82,94.31,102.2,0,2.61
2022,1,26,23,0,-11.34,94.56,102.22,0,2.5
2022,1,27,0,0,-11.69,91.94,102.22,0,2.38
2022,1,27,1,0,-12.03,91.62,102.24,0,2.27
2022,1,27,2,0,-12.21,90.38,102.24,0,2.18
2022,1,27,3,0,-12.27,88.25,102.23,0,2.05
2022,1,27,4,0,-12.17,85.31,102.23,0,1.94
2022,1,27,5,0,-12,82.44,102.25,0,1.77
2022,1,27,6,0,-11.75,79.31,102.26,0,1.55
2022,1,27,7,9.65,-11.08,76.25,102.24,0,1.28
2022,1,27,8,73.85,-8.87,69.44,102.24,0,1
2022,1,27,9,147.15,-6.39,55.5,102.2,0,1.49
2022,1,27,10,203.7,-4.61,51.75,102.16,0,2.2
2022,1,27,11,224.95,-3.49,52.12,102.06,0,2.88
2022,1,27,12,210.7,-2.63,53.38,101.92,0,3.46
2022,1,27,13,196.17,-2.05,54.62,101.8,0,3.82
2022,1,27,14,147.02,-1.86,57.5,101.73,0,3.92
2022,1,27,15,79.85,-2.19,63.19,101.68,0,3.7
2022,1,27,16,18.5,-4.15,79.38,101.65,0,2.79
2022,1,27,17,0,-5.96,88.5,101.62,0,2.98
2022,1,27,18,0,-6.28,90.06,101.6,0,3.18
2022,1,27,19,0,-6.38,90.25,101.57,0,3.29
2022,1,27,20,0,-6.45,89.44,101.51,0,3.3
2022,1,27,21,0,-6.29,87.75,101.47,0,3.25
2022,1,27,22,0,-6.09,86.56,101.44,0,3.14
2022,1,27,23,0,-5.64,85.75,101.4,0,2.99
2022,1,28,0,0,-5.27,86.25,101.35,0,2.8
2022,1,28,1,0,-5.15,88.19,101.31,0,2.57
2022,1,28,2,0,-5.1,90.06,101.26,0,2.49
2022,1,28,3,0,-5.03,91.75,101.23,0,2.47
2022,1,28,4,0,-5.06,93.56,101.21,0,2.22
2022,1,28,5,0,-5.15,95.19,101.2,0,1.93
2022,1,28,6,0,-5.17,96.12,101.2,0,1.76
2022,1,28,7,4.52,-4.85,95.81,101.19,0.05,1.49
2022,1,28,8,30.62,-3.88,90.94,101.17,0.06,1.25
2022,1,28,9,56.55,-2.74,84,101.15,0.07,0.76
2022,1,28,10,72.08,-1.4,78.06,101.15,0.08,0.39
2022,1,28,11,95.75,-0.63,75.56,101.1,0.08,0.28
2022,1,28,12,115.1,-0.23,74.94,101.02,0.07,0.36
2022,1,28,13,101.85,-0.08,75.31,100.95,0.06,0.7
2022,1,28,14,76.38,-0.26,77.94,100.93,0.06,1.13
2022,1,28,15,41.5,-0.7,84,100.92,0.03,1.56
2022,1,28,16,10.33,-1.5,91,100.88,0.03,1.92
2022,1,28,17,0,-2.03,93.38,100.83,0.02,2.62
2022,1,28,18,0,-2.16,94.38,100.79,0.03,2.84
2022,1,28,19,0,-2.45,96.38,100.83,0.15,2.29
2022,1,28,20,0,-2.36,95.94,100.8,0.17,3.21
2022,1,28,21,0,-2.38,95.62,100.63,0.15,4.54
2022,1,28,22,0,-2.67,96,100.48,0.31,4.51
2022,1,28,23,0,-2.92,95.81,100.46,0.46,4.71
2022,1,29,0,0,-3.38,94.94,100.42,0.49,6.03
2022,1,29,1,0,-4.19,92.94,100.28,0.45,7.41
2022,1,29,2,0,-5.16,90.81,100.15,0.43,8.17
2022,1,29,3,0,-6.13,90,99.97,0.4,8.75
2022,1,29,4,0,-6.91,89.69,99.8,0.43,9.48
2022,1,29,5,0,-7.52,89.75,99.72,0.59,9.58
2022,1,29,6,0,-8.23,90.19,99.71,0.74,9.55
2022,1,29,7,3.75,-9,90.06,99.64,0.77,9.75
2022,1,29,8,4.6,-9.59,89.38,99.55,0.52,9.99
2022,1,29,9,15.6,-10.05,88.25,99.47,0.38,10.09
2022,1,29,10,17.58,-10.27,86.94,99.42,0.35,9.95
2022,1,29,11,43.08,-10.36,85.81,99.34,0.31,9.98
2022,1,29,12,27.67,-10.28,84.62,99.27,0.29,9.93
2022,1,29,13,63.8,-10.13,83.12,99.24,0.23,9.92
2022,1,29,14,32.17,-9.94,81.81,99.25,0.16,9.66
2022,1,29,15,15.42,-9.87,80.62,99.31,0.11,9.28
2022,1,29,16,8,-9.91,79.81,99.37,0.08,8.88
2022,1,29,17,0,-10.05,79.19,99.46,0.06,8.69
2022,1,29,18,0,-10.31,78.81,99.56,0.04,8.52
2022,1,29,19,0,-10.72,78.56,99.65,0.02,8.37
2022,1,29,20,0,-11.17,78.56,99.71,0.01,8.1
2022,1,29,21,0,-11.67,79.56,99.77,0,7.68
2022,1,29,22,0,-12.25,81.38,99.84,0,7.28
2022,1,29,23,0,-12.76,82.5,99.91,0,6.93
2022,1,30,0,0,-13.05,84.06,99.99,0,6.6
2022,1,30,1,0,-13.24,85.94,100.09,0,6.32
2022,1,30,2,0,-13.53,87.81,100.16,0,5.96
2022,1,30,3,0,-13.85,89.44,100.24,0,5.72
2022,1,30,4,0,-14.1,90.56,100.34,0,5.44
2022,1,30,5,0,-14.46,92.25,100.44,0,4.95
2022,1,30,6,0,-15.13,95.19,100.53,0,4.35
2022,1,30,7,10.1,-15.25,95,100.61,0,4.2
2022,1,30,8,78,-12.31,83.88,100.67,0,4.45
2022,1,30,9,147.92,-9.86,75.31,100.7,0,4.7
2022,1,30,10,181.1,-7.99,69.88,100.73,0,4.45
2022,1,30,11,206.73,-6.48,66.31,100.7,0,4.11
2022,1,30,12,205.95,-5.4,64.38,100.65,0,3.91
2022,1,30,13,188.77,-4.73,64,100.62,0,3.82
2022,1,30,14,164.2,-4.46,65,100.65,0,3.75
2022,1,30,15,95.58,-4.77,68.69,100.71,0,3.26
2022,1,30,16,22.88,-6.63,79.38,100.8,0,2.46
2022,1,30,17,0,-8.3,85.25,100.9,0,2.55
2022,1,30,18,0,-8.52,86.06,101.01,0,2.46
2022,1,30,19,0,-8.71,86.19,101.12,0,2.31
2022,1,30,20,0,-9.03,85.5,101.18,0,2.24
2022,1,30,21,0,-8.98,84.38,101.23,0,2.05
2022,1,30,22,0,-8.82,84.38,101.27,0,1.87
2022,1,30,23,0,-8.85,85.38,101.31,0,1.78
2022,1,31,0,0,-9.01,86.62,101.33,0,1.77
2022,1,31,1,0,-9.52,87.88,101.35,0,1.87
2022,1,31,2,0,-10.68,90.44,101.4,0,2.13
2022,1,31,3,0,-11.51,93.19,101.46,0,2.26
2022,1,31,4,0,-12.06,94.44,101.52,0,2.35
2022,1,31,5,0,-12.48,94.81,101.6,0,2.41
2022,1,31,6,0,-12.74,94.56,101.68,0,2.45
2022,1,31,7,8.9,-11.92,90.56,101.73,0,2.42
2022,1,31,8,71.3,-8.88,78.56,101.8,0,2.17
2022,1,31,9,129.08,-5.63,65.19,101.85,0,1.74
2022,1,31,10,184.42,-3.43,56.75,101.89,0,1.56
2022,1,31,11,200.98,-2.45,53.81,101.89,0,1.17
2022,1,31,12,211.7,-1.81,52.62,101.86,0,0.85
2022,1,31,13,199.92,-1.5,52.69,101.83,0,0.72
2022,1,31,14,125.27,-1.45,53.88,101.82,0,0.7
2022,1,31,15,89.77,-1.92,58.19,101.84,0,0.76
2022,1,31,16,21.6,-3.45,64.44,101.88,0,1.15
2022,1,31,17,0,-5.2,65.81,101.95,0,1.71
2022,1,31,18,0,-6.06,69.44,102.03,0,1.98
2022,1,31,19,0,-6.51,71.62,102.11,0,2.1
2022,1,31,20,0,-6.72,74.06,102.15,0,2.17
2022,1,31,21,0,-6.85,76,102.18,0,2.31
2022,1,31,22,0,-6.95,77.94,102.21,0,2.46
2022,1,31,23,0,-7.23,80.44,102.23,0,2.58
2022,2,1,0,0,-7.72,83.56,102.25,0,2.78
2022,2,1,1,0,-8.54,87.88,102.25,0,3.06
2022,2,1,2,0,-9.32,93.25,102.24,0,3.21
2022,2,1,3,0,-9.7,97.19,102.23,0,3.31
2022,2,1,4,0,-9.97,100,102.25,0,3.36
2022,2,1,5,0,-10.35,100,102.29,0,3.26
2022,2,1,6,0,-10.76,100,102.36,0,3.2
2022,2,1,7,9.9,-10.08,99.19,102.42,0,3.31
2022,2,1,8,72.12,-7.17,87.94,102.48,0,3
2022,2,1,9,139.5,-4.08,77.94,102.54,0,2.64
2022,2,1,10,192.95,-1.12,67.62,102.56,0,3.4
2022,2,1,11,193.05,0.1,65.81,102.5,0,3.33
2022,2,1,12,196.3,0.8,66.56,102.41,0,3.22
2022,2,1,13,176.25,1.12,68.75,102.34,0,2.99
2022,2,1,14,143.65,1.08,71.69,102.3,0,2.74
2022,2,1,15,94.05,0.65,76.44,102.31,0,2.23
2022,2,1,16,22.92,-1.49,86.31,102.33,0,1.86
2022,2,1,17,0,-3.38,90.38,102.36,0,2.41
2022,2,1,18,0,-3.94,95.12,102.4,0,2.59
2022,2,1,19,0,-4.28,99.44,102.43,0,2.73
2022,2,1,20,0,-4.37,100,102.43,0,2.74
2022,2,1,21,0,-4.03,100,102.4,0,2.73
2022,2,1,22,0,-3.31,100,102.35,0,2.65
2022,2,1,23,0,-2.57,100,102.3,0,2.58
2022,2,2,0,0,-2.2,100,102.25,0,2.53
2022,2,2,1,0,-1.95,100,102.24,0,2.48
2022,2,2,2,0,-1.75,100,102.21,0,2.29
2022,2,2,3,0,-1.55,100,102.19,0,2.17
2022,2,2,4,0,-1.49,100,102.18,0,2.17
2022,2,2,5,0,-1.5,100,102.17,0,2.26
2022,2,2,6,0,-1.42,100,102.18,0,2.27
2022,2,2,7,10.27,-0.51,100,102.17,0.01,2.11
2022,2,2,8,63.4,1.34,97.5,102.19,0.01,2.1
2022,2,2,9,105.3,2.36,95.06,102.2,0.01,2.04
2022,2,2,10,144.35,3.22,93.25,102.2,0,1.93
2022,2,2,11,191.12,4.05,92.06,102.13,0.01,2.08
2022,2,2,12,199.62,4.71,91.25,102.04,0.01,2.26
2022,2,2,13,171.85,5.01,91.75,101.97,0.01,2.21
2022,2,2,14,120.08,4.89,93.56,101.91,0.01,2.05
2022,2,2,15,67.2,4.01,97.44,101.88,0.01,1.76
2022,2,2,16,22.33,2.37,100,101.88,0,1.98
2022,2,2,17,0,1.75,100,101.88,0,2.12
2022,2,2,18,0,1.65,100,101.89,0,2.03
2022,2,2,19,0,1.44,100,101.86,0.01,2.2
2022,2,2,20,0,1.52,100,101.8,0.01,2.31
2022,2,2,21,0,1.71,100,101.75,0.01,2.33
2022,2,2,22,0,1.87,100,101.71,0.02,2.38
2022,2,2,23,0,1.98,100,101.65,0.03,2.4
2022,2,3,0,0,1.94,100,101.66,0.03,2.36
2022,2,3,1,0,1.98,100,101.63,0.03,2.39
2022,2,3,2,0,2.15,100,101.62,0.02,2.53
2022,2,3,3,0,2.25,100,101.61,0.02,2.6
2022,2,3,4,0,2.13,100,101.6,0.03,2.48
2022,2,3,5,0,1.96,100,101.61,0.08,2.37
2022,2,3,6,0,1.69,100,101.61,0.14,2.26
2022,2,3,7,8.58,1.84,100,101.64,0.29,2.26
2022,2,3,8,42.88,2.43,99.56,101.66,0.41,2.3
2022,2,3,9,84.85,2.79,98.75,101.65,0.49,2.2
2022,2,3,10,114.88,3.26,97.81,101.64,0.26,2.15
2022,2,3,11,121.9,3.78,97,101.56,0.22,2.18
2022,2,3,12,118.08,4.04,97.25,101.43,0.33,2.22
2022,2,3,13,102.2,4.3,97.44,101.34,0.52,2.43
2022,2,3,14,79.05,4.56,98,101.27,0.5,2.65
2022,2,3,15,55.62,4.1,100,101.2,0.47,2.61
2022,2,3,16,16.58,3.58,100,101.13,0.86,2.88
2022,2,3,17,0,3.47,100,101.17,1.11,3.02
2022,2,3,18,0,3.99,100,101.18,1.38,3.38
2022,2,3,19,0,3.77,100,101.13,1.11,3.22
2022,2,3,20,0,3.72,100,101.07,0.69,3.27
2022,2,3,21,0,3.43,100,100.96,0.72,3.07
2022,2,3,22,0,3.12,100,100.83,0.64,2.86
2022,2,3,23,0,3.4,100,100.73,0.26,3.5
2022,2,4,0,0,4.53,100,100.64,0.36,5.11
2022,2,4,1,0,6.3,99.94,100.53,0.76,6.02
2022,2,4,2,0,7.11,99.5,100.42,2.4,6.28
2022,2,4,3,0,7.4,100,100.35,2.62,6.8
2022,2,4,4,0,7.63,100,100.28,2.32,5.81
2022,2,4,5,0,6.12,100,100.24,2.71,3.66
2022,2,4,6,0,5.71,100,100.24,1.6,2.28
2022,2,4,7,4.38,4.85,100,100.24,1.37,1.01
2022,2,4,8,13.5,4.56,100,100.24,1.19,2
2022,2,4,9,15.95,3.45,98.69,100.25,1.5,3.2
2022,2,4,10,39.45,1.63,95.19,100.32,1.33,4.98
2022,2,4,11,42.3,0.08,88.69,100.29,1.06,5.57
2022,2,4,12,64.25,-0.2,86.25,100.19,2.27,5.18
2022,2,4,13,47.88,0.01,86.31,100.17,1.32,5.02
2022,2,4,14,34.8,-0.41,86.75,100.26,0.62,5.33
2022,2,4,15,18.85,-1.31,89,100.3,0.46,5.35
2022,2,4,16,5.9,-2.17,89.75,100.38,0.61,5.32
2022,2,4,17,0,-2.67,88.56,100.5,0.8,5.25
2022,2,4,18,0,-2.96,87.38,100.56,0.11,4.96
2022,2,4,19,0,-3.02,86.88,100.69,0.04,4.69
2022,2,4,20,0,-3.17,86.31,100.7,0.02,4.99
2022,2,4,21,0,-3.43,85.56,100.69,0,4.95
2022,2,4,22,0,-3.86,85.06,100.65,0,4.94
2022,2,4,23,0,-4.38,84.62,100.66,0,4.91
2022,2,5,0,0,-4.85,83.81,100.63,0,5.08
2022,2,5,1,0,-5.2,82.69,100.68,0,5.01
2022,2,5,2,0,-5.59,81.44,100.68,0.01,5.54
2022,2,5,3,0,-6.27,81.44,100.72,0.03,5.89
2022,2,5,4,0,-6.9,81.25,100.8,0.04,5.99
2022,2,5,5,0,-7.24,80.81,100.86,0.01,5.81
2022,2,5,6,0,-7.35,80.94,100.96,0,5.62
2022,2,5,7,11.55,-7.08,79.81,101.07,0,5.78
2022,2,5,8,85.15,-6.2,76,101.19,0,6.25
2022,2,5,9,158.5,-5.14,71.12,101.31,0,6.57
2022,2,5,10,197.83,-4.12,66.88,101.42,0,6.69
2022,2,5,11,247.45,-3.27,64.06,101.48,0,6.86
2022,2,5,12,214.55,-2.9,62.81,101.52,0,7.12
2022,2,5,13,171.6,-3.08,62.62,101.6,0,7.36
2022,2,5,14,148.23,-3.68,63.44,101.7,0,7.22
2022,2,5,15,104.08,-4.57,65.94,101.81,0,6.77
2022,2,5,16,33.8,-5.8,69.94,101.93,0,6.06
2022,2,5,17,0,-7.13,74.56,102.08,0,5.55
2022,2,5,18,0,-7.86,76.69,102.23,0,5.42
2022,2,5,19,0,-8.44,77.19,102.32,0,5.23
2022,2,5,20,0,-9.07,77.25,102.39,0,4.96
2022,2,5,21,0,-9.49,78.06,102.42,0,4.39
2022,2,5,22,0,-9.87,80.5,102.44,0,3.81
2022,2,5,23,0,-10.18,83.81,102.48,0,3.43
2022,2,6,0,0,-10.45,86.31,102.51,0,3.33
2022,2,6,1,0,-10.7,87.69,102.54,0,3.3
2022,2,6,2,0,-10.98,88.5,102.56,0,3.33
2022,2,6,3,0,-11.32,89.38,102.57,0,3.29
2022,2,6,4,0,-11.64,90.69,102.6,0,3.12
2022,2,6,5,0,-11.88,91.81,102.66,0,2.7
2022,2,6,6,0,-12.02,93.31,102.73,0,2.31
2022,2,6,7,15.08,-11.16,85.31,102.77,0,2.53
2022,2,6,8,64.98,-8.96,71.88,102.79,0,2.6
2022,2,6,9,160.8,-7.12,63.69,102.78,0,2.2
2022,2,6,10,205.58,-5.46,59.81,102.76,0,1.83
2022,2,6,11,220.5,-4.08,58,102.72,0,1.85
2022,2,6,12,221.45,-3.06,58,102.63,0,2.21
2022,2,6,13,199.58,-2.42,59.44,102.56,0,2.55
2022,2,6,14,155.5,-2.24,62.69,102.52,0,2.79
2022,2,6,15,90.1,-2.49,68.06,102.48,0,2.86
2022,2,6,16,23.75,-3.75,78.75,102.45,0,2.35
2022,2,6,17,0,-5.8,91.25,102.43,0,2.29
2022,2,6,18,0,-6.24,94.25,102.42,0,2.43
2022,2,6,19,0,-6.51,97.81,102.39,0,2.43
2022,2,6,20,0,-6.65,100,102.34,0,2.45
2022,2,6,21,0,-6.63,100,102.29,0,2.54
2022,2,6,22,0,-6.2,100,102.24,0,2.48
2022,2,6,23,0,-5.41,100,102.2,0,2.24
2022,2,7,0,0,-4.91,100,102.16,0,1.99
2022,2,7,1,0,-5.09,100,102.13,0,2.11
2022,2,7,2,0,-5.66,100,102.08,0,2.4
2022,2,7,3,0,-5.45,100,102.02,0.01,2.4
2022,2,7,4,0,-4.57,100,101.97,0.02,2.21
2022,2,7,5,0,-4.02,100,101.93,0.06,1.94
2022,2,7,6,0,-3.81,100,101.91,0.12,1.8
2022,2,7,7,8.33,-2.99,100,101.89,0.19,1.62
2022,2,7,8,29.85,-1.49,99.12,101.85,0.2,1.49
2022,2,7,9,54.02,-0.4,96.06,101.79,0.22,1.54
2022,2,7,10,70.83,0.49,94.75,101.72,0.24,1.67
2022,2,7,11,82.73,1.02,94.81,101.61,0.25,2.04
